539	HIP
540	FOOT
541	CALF OF LEG
542	KIDNEY
543	VOICE
544	SPEAK
545	SAY
546	SPEECH
547	NECK
548	COLLAR
549	NECKLACE
550	GOITER
551	COLLARBONE
552	ARM
553	SPADE
554	SHOVEL
555	OAR
556	PADDLE
557	FORK
558	HAND
559	ELBOW
560	WRIST
561	FINGER
562	MANY
563	FATHOM
564	PALM OF HAND
565	CLAW
566	FIVE
567	KNEE
568	THUMB
569	TOE
570	RING
571	FINGERNAIL
572	NAIL (TOOL)
573	BEAD
574	HOOK
575	FISHHOOK
576	FOOTPRINT
577	ANKLE
578	HEEL
579	WHEEL
580	KNOT
581	KNEEL
582	SCAR
583	ROAD
584	PATH
585	PEN
586	BREAST
587	NIPPLE
588	UDDER
589	HEART
590	MILK
591	NAVEL
592	LIVER
593	STOMACH
594	LIGHT (WEIGHT)
595	EASY
596	SPLEEN
597	WOMB
598	FOOD
599	SAUSAGE
600	BELT
601	FRUIT
602	BALL
603	YARD
604	YAWN
605	REST
606	HICCOUGH
607	SWALLOW
608	CRY
609	COUGH
610	SNEEZE
611	DRIBBLE
612	VOMIT
613	POUR
614	BITE
615	CHEW
616	TEAR (SHRED)
617	PULL
618	LICK
619	DROP (SOMETHING)
620	FALL
621	DRIP (EMIT LIQUID)
622	DREAM (SOMETHING)
623	LIE DOWN
624	WAKE UP
625	STAND
626	LAST (ENDURE)
627	SURPRISED
628	REMEMBER
629	SWELLING
630	HANG UP
631	LIFT
632	FLY (MOVE THROUGH AIR)
633	GO UP (ASCEND)
634	CLIMB
635	GO OUT
636	RIDE
637	PICK UP
638	GROW
639	FART
640	NO
641	BEGET
642	HAVE
643	JOIN
644	SHIVER
645	SHAKE
646	BATHE
647	WASH
648	FLOAT
649	SWIM
650	SPLASH
651	DIVE
652	BE BORN
653	PLANT (SOMETHING)
654	BUILD
655	PRESS
656	CARRY
657	FIND
658	CAUSE
659	ARRIVE
660	OWN
661	REMAIN
662	BOOTY
663	HEAVY
664	THINK (REFLECT)
665	THINK (BELIEVE)
666	IDEA
667	HEALTHY
668	RAW
669	SIT
670	GO
671	HOLD
672	SICK
673	STRIKE OR BEAT
674	DISAPPEAR
675	FINISH
676	CATCH
677	SEIZE
678	TRAP (CATCH)
679	BUY
680	CARRY IN HAND
681	BRING
682	KEEP
683	BORROW
684	HIRE OR RENT
685	GATHER
686	TOUCH
687	CHOOSE
688	RUB
689	STRETCH
690	COVER
691	BE LATE
692	PINCH
693	FEEL
694	EMBRACE
695	PRISONER
696	HUNT
697	SEEM
698	PRESERVE
699	SHUT
700	HINDER OR PREVENT
701	SIMILAR
702	SEE
703	SHOW
704	GUESS
705	PUT
706	DROWNED
707	SINK (DESCEND)
708	SELL
709	POUND
710	CUT DOWN
711	STAB TO DEATH
712	GIVE
713	DAMAGE OR INJURE
714	FIGHT
715	BURY
716	CULTIVATE
717	SOW SEEDS
718	DIG
719	MIGHTY OR POWERFUL OR STRONG
720	BIG
721	LOUD
722	TALL
723	THICK
724	FAST
725	HARD
726	HAPPY
727	GOOD
728	CERTAIN
729	WEAK
730	TIRED
731	LAZY
732	THIN (OF SHAPE OF OBJECT)
733	SOFT
734	CURE
735	CORRECT (RIGHT)
736	BEAUTIFUL
737	WOUND
738	POISON
739	POOR
740	PAIN
741	UGLY
742	WARM
743	BRUISE
744	ITCH
745	BLISTER
746	BOIL (OF SKIN)
747	BLUE
748	TABLE
749	BOIL (OF LIQUID)
750	FULL
751	RIPE
752	PHYSICIAN
753	RESCUE
754	MAGICIAN
755	FISH POISON
756	DRUNK
757	BITTER
758	ANCHOR
759	BALD
760	NAKED
761	LAME
762	LIMP
763	CROOKED
764	DEAF
765	MUTE
766	STUPID
767	MAD
768	BLUNT
769	MEAL
770	DINNER (SUPPER)
771	LUNCH
772	DISH
773	BREAKFAST
774	BREAD
775	SACRIFICE
776	RICE
777	COOKED
778	UNRIPE
779	GREEN
780	READY
781	YELLOW
782	BROKEN
783	SMELL (STINK)
784	STINKING
785	KISS
786	HUNGER
787	FAMINE
788	THIRST
789	SQUEEZE
790	WEAVE
791	BRAID (VERB) OR WEAVE (BASKET)
792	GO DOWN (DESCEND)
793	ENTER
794	LEND
795	DEEP
796	SING
797	OVEN
798	COOKING POT
799	KETTLE
800	PAN
801	JUG
802	SAUCER
803	GOURD
804	PUMPKIN
805	TONGS
806	PITCHFORK
807	RAKE
808	FORKED BRANCH
809	CARRY UNDER ARM
810	SOUTH
811	MIDDAY
812	SCRAPE
813	THRESH
814	TIE
815	BREAK (DESTROY OR GET DESTROYED)
816	SIEVE OR STRAIN
817	WRITE
818	CARVE
819	SWEEP
820	PAINTING
821	MIX
822	KNEAD
823	TURN (SOMETHING)
824	DRIVE
825	ROW
826	DOUGH
827	MOLD
828	TWIST (AROUND)
829	WHEAT
830	BARLEY
831	RYE
832	MILL
833	SPLIT
834	PUSH
835	MORTAR
836	PESTLE
837	TROUGH
838	VEGETABLES
839	BEAN
840	NUT
841	POTATO
842	SWEET POTATO
843	YAM
844	BUNCH
845	HARVEST
846	FLOWER
847	FLOW
848	CIRCLE
849	GRAPEVINE
850	CROWD
851	FIG
852	BANYAN
853	GRAPE
854	ACORN
855	OIL (ORGANIC SUBSTANCE)
856	BUTTER
857	CHEESE
858	SALTY
859	PEPPER
860	CHILI PEPPER
861	MEAD
862	SWEET
863	SUGAR
864	SUGAR CANE
865	DRAW MILK
866	YOLK
867	PUT ON
868	CLOTHES
869	CLOTH
870	DRESS
871	CLOAK
872	SHIRT
873	COAT
874	SKIRT
875	RAG
876	BLANKET
877	FLAX OR LINEN
878	SAILCLOTH
879	LAUGH
880	TOWEL
881	NETTLE
882	THREAD
883	RUG
884	SPIN
885	TURN AROUND
886	SEW
887	SPINDLE
888	LOOM
889	AXLE
890	LET GO OR SET FREE
891	NEEDLE (FOR SEWING)
892	AWL
893	PIN
894	FISHING LINE
895	CHAIN
896	DYE
897	PAINT (PIGMENTS)
898	PONCHO
899	GRASS-SKIRT
900	STOCKING
901	SHOE
902	BOOT
903	WIDE
904	HEADGEAR
905	HEADBAND OR HEADDRESS
906	HELMET
907	VEIL
908	POCKET
909	NETBAG
910	BUTTON
911	ARROW
912	ORNAMENT
913	EXPENSIVE
914	BRACELET
915	AXE
916	CAST
917	SILVER
918	BRONZE OR COPPER
919	TIN OR TINPLATE
920	COMB
921	BRUSH
922	BROOM
923	SICKLE OR SCYTHE
924	WRAP
925	VILLAGE
926	HUT
927	GARDEN-HOUSE
928	TENT
929	MEN'S HOUSE
930	MEETING HOUSE
931	TOWN
932	COOKHOUSE
933	SQUARE
934	THRESHING-FLOOR
935	COURT
936	DOORPOST
937	MAST
938	LOCK
939	LATCH
940	KEY
941	BELOW OR UNDER
942	FORTRESS
943	LADDER
944	BRIDGE
