1114	DOORPOST
1115	LATCH
1116	KEY
1117	ONION
1118	SOUTH
1119	SNIFF
1120	LOVE
1121	CHAIR
1122	STOOL
1123	PINE
1124	PRICE
1125	HANDLE
1126	RAFT
1127	SHIP
1128	MEASURE
1129	TREE STUMP
1130	MASON
1131	CARPENTER
1132	FURROW
1133	PLOUGH
1134	SUMMER
1135	HOE
1136	GO UP (ASCEND)
1137	ADZE
1138	NOW
1139	MOW
1140	GATHER
1141	BARLEY
1142	MAIZE
1143	HAMMOCK
1144	COOKED RICE
1145	PAPER
1146	LIE (MISLEAD)
1147	CITRUS FRUIT
1148	CASSAVA
1149	TARO
1150	KEEP
1151	DANCE
1152	WORK (ACTIVITY)
1153	WALK (TAKE A WALK)
1154	ARRANGE
1155	FAULT
1156	AFFAIR
1157	FOLD
1158	CROUCH
1159	PILE UP
1160	RIDE
1161	CONNECT
1162	UNTIE
1163	EXPLAIN
1164	SEPARATE
1165	KICK
1166	ATTACK
1167	HAMMER
1168	PUNISHMENT
1169	TOUCH
1170	KNOCK
1171	SAW
1172	HALF
1173	PICK
1174	BREAK (OF ROPE)
1175	WAIT (FOR)
1176	TUMBLE (FALL DOWN)
1177	DRAW (WATER)
1178	SHEARS
1179	SHARE
1180	STATUE
1181	WEIGH
1182	HANG UP
1183	DONATE
1184	RAPE
1185	TRAP (PITFALL)
1186	TOOL
1187	WEAPONS
1188	LIFT
1189	CATCH
1190	TRAP (CATCH)
1191	SHIELD
1192	BLACKSMITH
1193	ANVIL
1194	SILVER
1195	BOTTLE
1196	FISH TRAP
1197	FISHNET
1198	FAN (ACTION)
1199	CHANGE
1200	ROUND
1201	LAND (DESCEND)
1202	STAND UP
1203	CARRY ON HEAD
1204	CARRY UNDER ARM
1205	BORROW
1206	RAISE (BRING UP)
1207	DEFEAT
1208	BRING
1209	SLIP
1210	BETRAY
1211	BE LATE
1212	RULE
1213	PURSUE
1214	FLEE
1215	RETREAT
1216	LEND
1217	SET (HEAVENLY BODIES)
1218	WHISTLE
1219	BOAST
1220	WORSHIP
1221	DENY
1222	SONG
1223	HURRY
1224	ESCAPE
1225	APPROACH
1226	SPEECH
1227	BE SILENT
1228	OBEY
1229	DISPEL
1230	UNDERSTAND
1231	WEST
1232	CARRY ON SHOULDER
1233	COMMAND
1234	ALLOW OR PERMIT
1235	HELP
1236	MANNER
1237	TEA
1238	LAW
1239	CART
1240	RUDDER
1241	YOKE
1242	RICH
1243	WAGES
1244	UNDRESS
1245	PRISONER
1246	FEEL
1247	ADMIT
1248	DEFEND
1249	HINDER OR PREVENT
1250	GUARD
1251	SURRENDER
1252	FORBID
1253	FORGIVE
1254	GUESS
1255	DEBT
1256	TRADE OR BARTER
1257	BLAME
1258	BILL
1259	MISTAKE
1260	WRONG
1261	MISS (A TARGET)
1262	GUILTY
1263	ACCUSE
1264	SCOLD
1265	SUSPECT
1266	FINE (PENALTY)
1267	TAX
1268	SUNDAY
1269	SHOP
1270	HOLY
1271	PART
1272	WHEN
1273	SOON
1274	THEN
1275	SECOND
1276	FIRST
1277	EARLY
1278	SOMETIMES
1279	YESTERDAY
1280	ONCE (IN THE PAST)
1281	WITH
1282	SHALLOW
1283	BETWEEN
1284	LOAD
1285	HALT (STOP)
1286	REMAINS
1287	FRAGRANT
1288	SECRET
1289	DECEIVE
1290	FOR A LONG TIME
1291	TRUE
1292	FAITHFUL
1293	SMALL (NOT TALL)
1294	LEARN
1295	INCREASE
1296	SILENCE
1297	ALWAYS
1298	DENSE
1299	CROSS
1300	VAGINA
1301	SAME
1302	SEEM
1303	ONLY
1304	ALONE
1305	THIRD
1306	TWICE
1307	TELL
1308	STUDY
1309	HOW MANY PIECES
1310	HOW MUCH
1311	VERY
1312	WHY
1313	NOTHING OR ZERO
1314	THREE TIMES
1315	GOOD LUCK
1316	ANTEATER
1317	IMMEDIATELY
1318	TOGETHER
1319	DILIGENT
1320	NEVER
1321	DAY AFTER TOMORROW
1322	DAY BEFORE YESTERDAY
1323	SATURDAY
1324	FRIDAY
1325	SPRINGTIME
1326	AUTUMN
1327	TASTY
1328	BELIEVE
1329	TASTE
1330	AMBUSH
1331	WATCH
1332	HATE
1333	SHOW
1334	ANNOUNCE
1335	ANGER
1336	GREY
1337	GRIEF
1338	THIRSTY
1339	SURPRISED
1340	FEAR (FRIGHT)
1341	BAD LUCK
1342	OMEN
1343	SMILE
1344	PITY
1345	LIKE
1346	ANXIETY
1347	DANGER
1348	HOWL
1349	SHRIEK
1350	MUMBLE
1351	REFUSE
1352	ENVY
1353	QUARREL
1354	BATTLE
1355	DOUBT
1356	SHAME
1357	PROUD
1358	PRAISE
1359	SOLDIER
1360	HOPE
1361	TRUTH
1362	HOW
1363	DECEIT
1364	CURSE
1365	CLEVER
1366	WISE
1367	BE ABLE
1368	ADJUDICATE
1369	JUDGMENT
1370	PROMISE
1371	PREACH
1372	SCHOOL
1373	TEACHER
1374	PRIEST
1375	WHISPER
1376	ENEMY
1377	SWEAR
1378	CALL BY NAME
1379	STUTTER
1380	PRAY
1381	TALK
1382	OATH
1383	JUDGE
1384	SHAMAN (FOLK HEALER)
1385	SLAVE
1386	STRANGER
1387	ADULTERY
1388	ARMY
1389	REED
1390	NET
1391	THIEF
1392	BLESS
1393	MAGIC
1394	SOUND (OF INSTRUMENT OR VOICE)
1395	DIFFERENT
1396	THIRST
1397	MOUSE
1398	JULY
1399	AUGUST
1400	SAD
1401	ADD
1402	WIN
1403	FEED
1404	SIXTEEN
1405	SEVENTEEN
