348	CLIMB
349	SAY
350	FLOAT
351	LOOK
352	CRAWL
353	SORGHUM
354	FLEE
355	GET
356	ONE
357	WATER
358	RAKE
359	ROAD
360	SWAMP
361	CUT DOWN
362	BOIL (OF LIQUID)
363	SELL
364	LADDER
365	DANDRUFF
366	HOT
367	BRANCH
368	GOURD
369	HOOK
370	BECOME
371	SHELL
372	SKIN
373	PAINT (PIGMENTS)
374	MOLAR TOOTH
375	WALL (OF HOUSE)
376	SANDFLY
377	FENCE
378	PROMISE
379	WAKE UP
380	PINCH
381	VOMIT
382	SOFT
383	TEN
384	COME
385	RAINBOW
386	KILL
387	LEFT
388	FATHOM
389	SPIN
390	PATERNAL UNCLE (FATHER'S BROTHER)
391	MATERNAL UNCLE (MOTHER'S BROTHER)
392	HAVE
393	OWN
394	SHOE
395	BAMBOO
396	WRAP
397	TRUE
398	LAST (FINAL)
399	SNAKE
400	SMELL (PERCEIVE)
401	SMELL (STINK)
402	CUT
403	FOWL
404	AFFAIR
405	SUCK
406	PUS
407	FRAGRANT
408	FROST
409	RIVER
410	IF
411	STRIKE
412	SUGAR CANE
413	DRUM
414	SORE
415	SQUIRREL
416	BAD
417	CHEW
418	FLOW
419	CARRY ON BACK
420	EYE
421	YELLOW
422	SPIDER
423	THEE (OBLIQUE CASE OF YOU)
424	ANT
425	HAT
426	CARRY
427	BUTTERFLY
428	YOU (OBLIQUE CASE OF YOU)
429	BIG
430	ARMADILLO
431	TICK
432	SALT
433	DARK
434	OBSCURE
435	HE
436	SHE
437	IT
438	DOVE
439	OWL
440	BEARD
441	KNEE
442	ENTER
443	YOU
444	LION
445	NOSE
446	NASAL MUCUS (SNOT)
447	ROOF
448	FACE
449	DAY AFTER TOMORROW
450	PRECIPICE
451	SPADE
452	SHOVEL
453	DOG
454	SHOULDER
455	NAPE (OF NECK)
456	GO DOWN (DESCEND)
457	TEMPLES
458	FOREHEAD
459	LIGHTNING
460	BOLT (OF LIGHTNING)
461	CHIEFTAIN
462	PISS
463	UP
464	INSECT
465	SEED
466	WANT
467	SKULL
468	MIND
469	ROUND
470	MARRY
471	WOLF
472	YOUNGER SISTER (OF MAN)
473	YOUNGER SISTER (OF WOMAN)
474	OLDER SISTER (OF MAN)
475	OLDER SISTER (OF WOMAN)
476	DO
477	RAIN (RAINING)
478	ROLL
479	PILE UP
480	HOOF
481	WIN
482	BONE
483	LAMP
484	BRACELET
485	GO
486	WEST
487	STABLE
488	FLY (MOVE THROUGH AIR)
489	REPAIR
490	THING
491	MEASURE
492	CAVE
493	COMB (VERB)
494	MUROID (MOUSE OR RAT)
495	RED
496	FRUIT
497	NEW
498	THROW
499	WHEAT
500	IDOL
501	PIG
502	FLY (INSECT)
503	RIPE
504	HOW
505	FEATHER
506	TIE
507	WHICH
508	CRY
509	RICH
510	WIFE
511	TURTLE
512	FAT (ORGANIC SUBSTANCE)
513	DENSE
514	POWERFUL
515	HEAP
516	PLATE
517	NEST
518	BACK
519	POUR
520	GLUE
521	SUMMER
522	WHEEL
523	FLOWING BODY OF WATER
524	DITCH
525	TALL
526	LOUD
527	WATERFALL
528	GOLD
529	SCHOOL
530	SQUARE
531	STRAIGHT
532	SMOOTH
533	FURROW
534	MARE
535	SIMILAR
536	FEEL
537	NEPHEW
538	SON-IN-LAW (OF MAN)
539	SON-IN-LAW (OF WOMAN)
540	TRY
541	PENIS
542	DWELL (LIVE, RESIDE)
543	INNOCENT
544	EMPTY
545	BEAT
546	EAST
547	EASY
548	BOW
549	SING
550	LEAVE
551	SNAIL
552	HANG UP
553	BAY
554	DEW
555	COAT
556	SWELLING
557	BRAID
558	BUTTER
559	SEPARATE
560	SHIP
561	BOAT
562	FALL
563	GO OUT
564	THEY
565	OIL (ORGANIC SUBSTANCE)
566	TELL
567	HIDE (CONCEAL)
568	WELL
569	BOY
570	RIB
571	BURY
572	LISTEN
573	MONKEY
574	COLLAR
575	LIP
576	SEA
577	CERTAIN
578	WEIGH
579	UNDERSTAND
580	KNOW (SOMETHING)
581	EYEBROW
582	THAT
583	BLUE
584	GREEN
585	RAW
586	FAULT
587	CIRCLE
588	HAIR
589	MALE PERSON
590	BORE
591	DARE
592	HOLLOW OUT
593	TWO
594	PAIR
595	TWICE
596	COVER
597	TRAP (PITFALL)
598	SPRING (OF WATER)
599	MOVE
600	WINDOW
601	THUNDER (VERB)
602	CURE
603	THOU
604	SHOOT
605	BOX
606	CALL BY NAME
607	TWIST
608	SPIT
609	BITTER
610	THREE
611	TOMORROW
612	SAP
613	WHO
614	BEVERAGE
615	TEAR (OF EYE)
616	SPLASH
617	THIRST
618	WINE
